node_id,latitude,longitude,street_count,n_aa_roads,aa_roads,junction_type,is_aa_aa_junction,is_aa_any_junction,is_b_road
4136994000,9.313861,80.696709,3,1,A35,AA-Other,False,True,False
1453000766,9.316223,80.70596,3,1,A35,AA-Other,False,True,False
5217538839,9.262575,80.811265,3,2,A34;A35,AA-AA,True,True,False
1457319623,9.223624,80.788888,3,1,A34,AA-Other,False,True,False
6281782186,9.23207,80.805216,3,1,A34,AA-Other,False,True,False
3679319579,9.154131,80.650038,3,1,A34,AA-Other,False,True,False
3849049823,7.081037,79.890751,3,1,A3,AA-Other,False,True,False
1475786189,6.972209,79.885857,3,1,A3,AA-Other,False,True,False
4693290695,7.266298,79.860404,3,1,A3,AA-Other,False,True,False
1506183874,6.032912,80.214919,4,1,A2,AA-Other,False,True,False
3377393479,6.032655,80.216678,3,1,A2,AA-Other,False,True,False
1535398426,7.500049,80.348554,3,1,A10,AA-Other,False,True,False
3064572227,7.490034,80.359705,3,1,A10,AA-Other,False,True,False
3066364582,7.517814,80.333711,3,1,A10,AA-Other,False,True,False
1535398451,7.476914,80.376832,3,1,A10,AA-Other,False,True,False
4067964375,7.478357,80.374147,3,1,A10,AA-Other,False,True,False
4067967894,7.47377,80.390458,3,1,A10,AA-Other,False,True,False
1541715354,7.715317,81.6983,4,1,A15,AA-Other,False,True,False
2382030363,7.717926,81.698891,3,1,A15,AA-Other,False,True,False
1545169133,7.250719,81.854407,3,1,A4,AA-Other,False,True,False
3316015809,7.331085,81.846953,3,1,A4,AA-Other,False,True,False
3302172264,7.233337,81.851665,3,1,A4,AA-Other,False,True,False
1571011417,7.092734,79.990235,3,1,A33,AA-Other,False,True,False
1599036622,5.966833,80.453116,3,1,A2,AA-Other,False,True,False
3279700971,5.973749,80.439039,3,1,A2,AA-Other,False,True,False
6542960916,5.963722,80.456251,3,1,A2,AA-Other,False,True,False
1617989288,6.278414,80.040258,3,1,A2,AA-Other,False,True,False
1779605042,6.313753,80.035123,3,1,A2,AA-Other,False,True,False
1636603514,6.037926,80.250808,3,1,A17,AA-Other,False,True,False
6492863077,6.037818,80.250401,3,1,A17,AA-Other,False,True,False
3365313019,5.965078,80.390989,3,1,A2,AA-Other,False,True,False
7042347620,9.43655,80.407655,3,2,A35;A9,AA-AA,True,True,False
1650097492,5.944643,80.550332,3,1,A2,AA-Other,False,True,False
4885745120,5.944602,80.549931,4,1,A2,AA-Other,False,True,False
1692793167,7.867437,80.650707,3,1,A9,AA-Other,False,True,False
1651774095,7.864842,80.644226,3,1,A6,AA-Other,False,True,False
6218784870,7.865998,80.645042,3,1,A6,AA-Other,False,True,False
7103753926,6.608252,79.952671,3,1,A2,AA-Other,False,True,False
3081634069,6.029552,80.241845,3,1,A2,AA-Other,False,True,False
1674509938,5.966015,80.382544,3,1,A2,AA-Other,False,True,False
10575124012,5.965588,80.383516,3,1,A2,AA-Other,False,True,False
1675667180,7.729732,81.677396,4,1,A15,AA-Other,False,True,False
1899261664,7.72851,81.684132,3,1,A15,AA-Other,False,True,False
13743364556,7.784987,81.591193,3,2,A15;A5,AA-AA,True,True,False
1676479570,6.87863,79.871646,3,1,A4,AA-Other,False,True,False
6277491043,6.87853,79.872032,3,1,A4,AA-Other,False,True,False
1681115626,7.727309,81.685646,3,1,A15,AA-Other,False,True,False
6495299632,7.727096,81.685881,3,1,A15,AA-Other,False,True,False
1683151514,6.875491,79.86094,4,1,A2,AA-Other,False,True,False
1683151517,6.875558,79.860917,3,1,A2,AA-Other,False,True,False
1683151516,6.875518,79.861028,4,1,A2,AA-Other,False,True,False
7085684184,6.870771,79.862101,3,1,A2,AA-Other,False,True,False
9565952987,6.878261,79.860119,3,1,A2,AA-Other,False,True,False
1684344771,7.292199,81.672288,4,1,A27,AA-Other,False,True,False
1684401699,7.2937,81.672183,3,1,A27,AA-Other,False,True,False
2082247583,7.291275,81.672436,3,1,A27,AA-Other,False,True,False
1684401661,7.296468,81.672021,3,1,A27,AA-Other,False,True,False
2082247570,7.301417,81.670538,3,1,A27,AA-Other,False,True,False
1684534472,7.292694,81.685559,3,1,A31,AA-Other,False,True,False
11715824051,7.292155,81.683168,3,1,A31,AA-Other,False,True,False
1684534495,7.291701,81.680485,3,1,A31,AA-Other,False,True,False
2082247577,7.291167,81.678364,3,1,A31,AA-Other,False,True,False
1684534497,7.292505,81.687057,3,1,A25,AA-Other,False,True,False
1685409301,7.265409,81.695605,3,1,A25,AA-Other,False,True,False
11715824039,7.292599,81.68699,3,1,A25,AA-Other,False,True,False
1684534499,7.29405,81.692658,3,1,A31,AA-Other,False,True,False
1792802761,7.331081,81.742322,3,1,A31,AA-Other,False,True,False
11715824054,7.292723,81.68743,3,1,A31,AA-Other,False,True,False
1684534503,7.291838,81.68189,3,1,A31,AA-Other,False,True,False
1691633509,7.291813,81.681757,3,1,A31,AA-Other,False,True,False
1684534515,7.292745,81.687055,4,2,A25;A31,AA-AA,True,True,False
13876145708,7.292634,81.687058,3,1,A25,AA-Other,False,True,False
11715824040,7.292754,81.687002,4,2,A25;A31,AA-AA,True,True,False
1685409092,7.246158,81.707646,3,1,A25,AA-Other,False,True,False
1979513531,7.252061,81.707928,3,1,A25,AA-Other,False,True,False
13901998344,7.235268,81.702585,3,1,A25,AA-Other,False,True,False
1685488386,7.227841,81.67304,3,1,A25,AA-Other,False,True,False
1877385011,7.129221,81.570395,3,1,A25,AA-Other,False,True,False
1685598193,8.53363,80.496038,3,1,A9,AA-Other,False,True,False
1981159934,8.553426,80.485874,3,1,A9,AA-Other,False,True,False
1732790481,8.45629,80.511031,3,1,A9,AA-Other,False,True,False
1685802576,8.444256,81.263606,3,1,A15,AA-Other,False,True,False
7051044595,8.50115,81.191811,3,1,A15,AA-Other,False,True,False
13914032191,8.444239,81.263759,3,1,A15,AA-Other,False,True,False
1685803214,8.325564,81.300808,3,1,A15,AA-Other,False,True,False
9394245013,8.325665,81.300641,4,1,A15,AA-Other,False,True,False
3377492839,8.315799,81.319513,3,1,A15,AA-Other,False,True,False
4911274821,7.871942,80.650991,3,1,A9,AA-Other,False,True,False
1694691156,6.682203,80.401018,3,1,A4,AA-Other,False,True,False
5300884107,6.680458,80.402248,3,1,A4,AA-Other,False,True,False
1694695673,6.680277,80.407319,3,1,A4,AA-Other,False,True,False
5299485480,6.679506,80.405227,3,1,A4,AA-Other,False,True,False
1708349295,6.648372,80.701215,3,1,A4,AA-Other,False,True,False
1828234049,6.6505,80.699166,3,1,A4,AA-Other,False,True,False
1708349377,6.647736,80.701263,3,1,A4,AA-Other,False,True,False
1708349356,6.653354,80.698245,3,1,A4,AA-Other,False,True,False
4891891444,6.653286,80.698218,3,1,A4,AA-Other,False,True,False
1708362766,6.653654,80.69835,3,1,A4,AA-Other,False,True,False
1708349359,6.653106,80.698135,3,1,A4,AA-Other,False,True,False
1828217445,6.652302,80.697902,3,1,A4,AA-Other,False,True,False
1708349370,6.647187,80.701398,3,1,A4,AA-Other,False,True,False
4891891342,6.647404,80.701284,3,1,A4,AA-Other,False,True,False
4851094548,6.606276,80.611103,3,1,A4,AA-Other,False,True,False
6228139618,6.647556,80.701338,3,1,A4,AA-Other,False,True,False
1708362825,6.656089,80.699264,3,1,A4,AA-Other,False,True,False
2077442148,6.668529,80.716475,3,1,A4,AA-Other,False,True,False
1709997728,6.719646,80.785679,3,1,A4,AA-Other,False,True,False
1709997745,6.719666,80.785883,3,1,A4,AA-Other,False,True,False
1712467077,6.76694,80.84677,3,1,A4,AA-Other,False,True,False
1720491739,6.760291,81.247046,4,1,A4,AA-Other,False,True,False
2401225758,6.80775,81.294509,3,1,A4,AA-Other,False,True,False
1720902666,6.202636,81.196581,3,1,A2,AA-Other,False,True,False
1722823167,6.807354,81.297848,3,1,A4,AA-Other,False,True,False
1809805397,6.854211,81.338475,3,2,A22;A4,AA-AA,True,True,False
1723290054,6.410874,80.796384,3,1,A18,AA-Other,False,True,False
3145257097,6.410731,80.796574,3,1,A18,AA-Other,False,True,False
4045295806,6.48045,80.702287,3,1,A18,AA-Other,False,True,False
1723700615,6.715236,80.385173,3,1,A4,AA-Other,False,True,False
1750944667,6.705758,80.38514,3,1,A4,AA-Other,False,True,False
3937818079,6.7155,80.384866,3,1,A4,AA-Other,False,True,False
1725053695,7.09031,81.825266,3,1,A4,AA-Other,False,True,False
2231309667,7.216594,81.852179,3,1,A4,AA-Other,False,True,False
4067142493,6.878183,81.828979,3,1,A4,AA-Other,False,True,False
1725061738,7.922938,81.513765,3,1,A15,AA-Other,False,True,False
3899387299,7.916053,81.520739,3,1,A15,AA-Other,False,True,False
6685478667,7.945233,81.506743,3,1,A15,AA-Other,False,True,False
1725061816,7.946047,81.52176,3,1,A15,AA-Other,False,True,False
9567743870,7.945347,81.507254,3,1,A15,AA-Other,False,True,False
1725061828,7.946596,81.522271,3,1,A15,AA-Other,False,True,False
3813344287,7.4243,80.616627,3,1,A9,AA-Other,False,True,False
1728748120,8.75425,80.49812,4,1,A9,AA-Other,False,True,False
3753591917,8.754674,80.498351,3,1,A9,AA-Other,False,True,False
1728748206,8.756067,80.501216,3,1,A29,AA-Other,False,True,False
5156577888,8.640862,80.669765,3,1,A29,AA-Other,False,True,False
3753591216,8.758955,80.500266,3,1,A29,AA-Other,False,True,False
1728838958,8.761376,80.498631,3,2,A30;A9,AA-AA,True,True,False
7085505934,8.761249,80.498768,3,2,A30;A9,AA-AA,True,True,False
6538140524,8.964809,80.525455,3,1,A9,AA-Other,False,True,False
1728838995,8.761218,80.498069,3,1,A30,AA-Other,False,True,False
1729992697,8.762965,80.489135,3,1,A30,AA-Other,False,True,False
6661265112,8.762077,80.459344,3,1,A30,AA-Other,False,True,False
12620876473,8.027838,79.8298,3,1,A3,AA-Other,False,True,False
1731470200,8.025942,79.847014,3,1,A10,AA-Other,False,True,False
4140985755,8.025912,79.847188,3,1,A10,AA-Other,False,True,False
4140985756,8.029848,79.831418,3,1,A10,AA-Other,False,True,False
3649870415,7.628532,79.822589,3,1,A3,AA-Other,False,True,False
1732626393,8.868216,80.01523,3,1,A14,AA-Other,False,True,False
1732626412,8.834387,80.050819,3,1,A14,AA-Other,False,True,False
6250328435,8.936618,79.923736,3,1,A14,AA-Other,False,True,False
1971685346,8.77194,80.152282,3,1,A14,AA-Other,False,True,False
1732642149,8.749919,80.183496,3,2,A14;A30,AA-AA,True,True,False
2085159352,8.622586,80.340686,3,1,A14,AA-Other,False,True,False
1732649294,8.6122,80.360345,3,1,A14,AA-Other,False,True,False
1981159938,8.553615,80.485246,3,1,A14,AA-Other,False,True,False
1886079221,8.441616,80.506476,3,2,A20;A9,AA-AA,True,True,False
1735981103,9.436373,80.407658,3,2,A35;A9,AA-AA,True,True,False
7042347624,9.436367,80.40793,3,1,A35,AA-Other,False,True,False
7042347632,9.436304,80.407659,3,2,A35;A9,AA-AA,True,True,False
1737618827,6.623221,80.543197,3,1,A18,AA-Other,False,True,False
4851072866,6.623388,80.543115,3,1,A18,AA-Other,False,True,False
1740742111,8.550102,80.832647,3,2,A12;A29,AA-AA,True,True,False
5576657112,8.549289,80.831806,3,1,A12,AA-Other,False,True,False
3492721845,8.625369,80.701488,3,1,A29,AA-Other,False,True,False
1744448774,6.255775,81.227061,3,1,A2,AA-Other,False,True,False
13689191650,6.297848,81.236812,3,1,A2,AA-Other,False,True,False
1745895523,5.928286,80.589433,3,1,A2,AA-Other,False,True,False
1813587322,5.962138,80.655974,3,1,A2,AA-Other,False,True,False
1750869639,6.534034,80.593143,3,2,A17;A18,AA-AA,True,True,False
1780055690,6.475484,80.609966,3,1,A17,AA-Other,False,True,False
1751015081,6.572153,80.573789,3,1,A18,AA-Other,False,True,False
3937837967,6.705506,80.384932,3,1,A4,AA-Other,False,True,False
2152800360,6.582981,80.573333,3,1,A18,AA-Other,False,True,False
1751020481,6.717905,80.383656,3,1,A4,AA-Other,False,True,False
3937818139,6.716033,80.384906,3,1,A4,AA-Other,False,True,False
2149942832,6.744869,80.379086,3,1,A4,AA-Other,False,True,False
1780055679,6.475205,80.609676,3,1,A17,AA-Other,False,True,False
2017404189,6.438615,80.635538,3,1,A17,AA-Other,False,True,False
1783942571,7.340242,80.994761,3,1,A26,AA-Other,False,True,False
4814119812,7.340226,80.994503,4,1,A26,AA-Other,False,True,False
1783942945,7.359782,81.057806,3,1,A26,AA-Other,False,True,False
10130033784,7.3852,81.073918,3,1,A26,AA-Other,False,True,False
1783974992,7.383205,81.228194,3,2,A26;A5,AA-AA,True,True,False
10016226413,7.383154,81.228134,3,2,A26;A5,AA-AA,True,True,False
10016226406,7.383448,81.228424,3,1,A5,AA-Other,False,True,False
1791337297,6.854541,81.338323,3,1,A22,AA-Other,False,True,False
1979375863,6.889912,81.298339,3,1,A22,AA-Other,False,True,False
1945675344,6.854383,81.338564,3,2,A22;A4,AA-AA,True,True,False
2902881148,7.365151,81.789023,3,1,A31,AA-Other,False,True,False
1792802797,7.370189,81.812141,3,1,A31,AA-Other,False,True,False
1792802798,7.362136,81.803981,3,1,A31,AA-Other,False,True,False
3316122472,7.376874,81.838561,3,1,A31,AA-Other,False,True,False
12761661747,7.362027,81.803669,3,1,A31,AA-Other,False,True,False
1795321756,6.707858,79.908386,3,1,A2,AA-Other,False,True,False
4663255502,6.710489,79.907456,3,1,A2,AA-Other,False,True,False
1795321763,6.704554,79.909547,3,1,A2,AA-Other,False,True,False
1795321908,6.701964,79.91078,3,1,A2,AA-Other,False,True,False
1795321973,6.687568,79.918331,3,1,A2,AA-Other,False,True,False
2340037600,6.691257,79.916587,3,1,A2,AA-Other,False,True,False
1795322023,6.697772,79.913135,3,1,A2,AA-Other,False,True,False
2079240023,6.69857,79.912881,3,1,A2,AA-Other,False,True,False
1795322086,6.694238,79.91472,3,1,A2,AA-Other,False,True,False
2347147693,6.694366,79.914677,4,1,A2,AA-Other,False,True,False
2079537942,6.743879,80.176735,3,1,A8,AA-Other,False,True,False
1796922874,6.738416,80.183735,3,1,A8,AA-Other,False,True,False
5264919265,6.73982,80.273725,3,1,A8,AA-Other,False,True,False
1797964180,6.953222,80.212372,3,2,A4;A7,AA-AA,True,True,False
1803663804,6.953947,80.211186,3,1,A4,AA-Other,False,True,False
3491135824,6.953077,80.212563,3,1,A7,AA-Other,False,True,False
1797964206,6.954101,80.210447,3,1,A4,AA-Other,False,True,False
2141873197,6.933472,80.188013,3,1,A4,AA-Other,False,True,False
1807810047,7.784909,81.590777,4,1,A5,AA-Other,False,True,False
4959610635,7.54591,81.377528,3,2,A27;A5,AA-AA,True,True,False
1809637851,7.324836,80.625802,4,1,A9,AA-Other,False,True,False
3804182781,7.325249,80.626158,4,1,A9,AA-Other,False,True,False
1809637872,7.324708,80.6257,4,1,A9,AA-Other,False,True,False
1809805271,6.347619,81.19641,3,1,A2,AA-Other,False,True,False
2404061091,6.361169,81.181062,3,1,A2,AA-Other,False,True,False
3674901134,6.346344,81.197787,3,1,A2,AA-Other,False,True,False
1809805500,6.871946,81.350079,3,1,A4,AA-Other,False,True,False
2418603897,6.872643,81.350514,3,1,A4,AA-Other,False,True,False
3622789896,6.924593,81.353348,3,1,A4,AA-Other,False,True,False
3279650334,5.964576,80.691641,3,1,A2,AA-Other,False,True,False
1818583225,6.110028,80.932039,3,1,A2,AA-Other,False,True,False
1985676681,6.113641,80.991506,3,2,A18;A2,AA-AA,True,True,False
1822627568,6.577584,79.962858,3,1,A2,AA-Other,False,True,False
4891890160,6.652203,80.697964,3,1,A4,AA-Other,False,True,False
1830490073,7.163024,80.572852,3,1,A5,AA-Other,False,True,False
5273425373,7.166652,80.572612,3,1,A5,AA-Other,False,True,False
4142250033,7.161858,80.573537,3,1,A5,AA-Other,False,True,False
1834981477,7.068186,80.685793,3,1,A5,AA-Other,False,True,False
3254670926,7.057647,80.697677,3,1,A5,AA-Other,False,True,False
1840750860,6.991134,79.939418,4,1,A1,AA-Other,False,True,False
2966142458,7.001698,79.950867,3,1,A1,AA-Other,False,True,False
1841475983,6.028264,80.794777,3,1,A2,AA-Other,False,True,False
3960797183,6.028473,80.794716,3,1,A2,AA-Other,False,True,False
1847947584,7.272492,79.86393,3,1,A3,AA-Other,False,True,False
13625281401,7.256584,80.588816,3,1,A5,AA-Other,False,True,False
1856812802,7.292759,80.240513,3,1,A6,AA-Other,False,True,False
6209749472,7.294033,80.240591,3,1,A6,AA-Other,False,True,False
2083007739,7.292576,80.240484,3,1,A6,AA-Other,False,True,False
1862815981,6.91836,80.098745,3,1,A4,AA-Other,False,True,False
1863416592,6.935144,79.871651,4,1,A1,AA-Other,False,True,False
3307476616,6.934287,79.866089,3,1,A1,AA-Other,False,True,False
1863416596,6.935226,79.871649,3,1,A1,AA-Other,False,True,False
1863456297,6.934954,79.853766,3,1,A1,AA-Other,False,True,False
3073676023,6.93425,79.855372,3,1,A1,AA-Other,False,True,False
3693930754,7.032961,81.531789,3,1,A25,AA-Other,False,True,False
1879056247,7.415278,81.825623,3,1,A4,AA-Other,False,True,False
2661675127,7.41524,81.82565,3,1,A4,AA-Other,False,True,False
2661675134,7.417336,81.824132,3,1,A4,AA-Other,False,True,False
1879056356,7.412768,81.827195,3,1,A4,AA-Other,False,True,False
3320202231,7.413287,81.826936,3,1,A4,AA-Other,False,True,False
3316122451,7.377188,81.838799,3,1,A4,AA-Other,False,True,False
1880354577,7.513959,81.787992,3,1,A4,AA-Other,False,True,False
1880414150,8.392376,81.293424,3,1,A15,AA-Other,False,True,False
7100451968,8.444031,81.263778,3,1,A15,AA-Other,False,True,False
9428150314,8.325792,81.300485,3,1,A15,AA-Other,False,True,False
1880627764,8.358256,80.510904,4,1,A12,AA-Other,False,True,False
8032417732,8.358374,80.511421,3,1,A12,AA-Other,False,True,False
2833604332,8.357516,80.498402,3,1,A12,AA-Other,False,True,False
1880627813,8.356627,80.510664,3,1,A9,AA-Other,False,True,False
8032417735,8.358223,80.511799,3,1,A9,AA-Other,False,True,False
3518417590,8.274489,80.500223,3,1,A9,AA-Other,False,True,False
1880627815,8.359727,80.511454,3,1,A9,AA-Other,False,True,False
2093935800,8.427131,80.503054,3,1,A9,AA-Other,False,True,False
8032417734,8.358694,80.511679,3,1,A9,AA-Other,False,True,False
1881982667,8.640586,80.670344,3,1,A29,AA-Other,False,True,False
5156577885,8.640793,80.669908,3,1,A29,AA-Other,False,True,False
7262802916,7.672174,81.733926,3,1,A4,AA-Other,False,True,False
13749558430,8.441418,80.506412,4,2,A20;A9,AA-AA,True,True,False
1886079226,8.441316,80.506007,3,1,A20,AA-Other,False,True,False
13749558417,8.441434,80.506172,3,1,A20,AA-Other,False,True,False
1886464452,8.988136,80.045271,3,1,A32,AA-Other,False,True,False
2093613917,9.188831,80.126553,3,1,A32,AA-Other,False,True,False
2079870063,8.950267,79.967208,3,1,A32,AA-Other,False,True,False
1889362399,7.534486,79.820799,3,1,A3,AA-Other,False,True,False
3649878436,7.576103,79.79597,3,1,A3,AA-Other,False,True,False
1889362430,7.48305,79.826104,3,1,A3,AA-Other,False,True,False
2842889275,7.470303,79.828588,3,1,A3,AA-Other,False,True,False
1895649423,7.87676,81.540931,3,1,A15,AA-Other,False,True,False
2565428392,7.907992,81.533974,3,1,A15,AA-Other,False,True,False
1895831908,7.785172,81.590952,3,1,A15,AA-Other,False,True,False
4212767857,7.785088,81.591057,3,2,A15;A5,AA-AA,True,True,False
1908190206,6.932346,79.84639,3,1,A4,AA-Other,False,True,False
3354483657,6.909218,79.896822,3,1,A0,AA-Other,False,True,False
3664895152,6.960526,79.880814,3,1,A3,AA-Other,False,True,False
1945604950,6.983712,81.067087,3,1,A5,AA-Other,False,True,False
1945605121,6.931346,81.140519,3,1,A5,AA-Other,False,True,False
3298069926,6.984695,81.060421,3,1,A5,AA-Other,False,True,False
13872342556,6.935743,81.160121,3,1,A5,AA-Other,False,True,False
1945644699,6.935622,81.160214,3,1,A5,AA-Other,False,True,False
3527283166,6.939648,81.175411,3,2,A22;A5,AA-AA,True,True,False
1971623281,8.354531,80.442824,3,1,A12,AA-Other,False,True,False
2833604333,8.357516,80.497407,3,1,A12,AA-Other,False,True,False
5055655471,8.355966,80.41827,3,1,A12,AA-Other,False,True,False
1974694446,7.339325,80.989904,3,1,A26,AA-Other,False,True,False
1974698432,7.339047,80.989121,3,1,A26,AA-Other,False,True,False
3822754793,7.340105,80.992316,3,1,A26,AA-Other,False,True,False
1974698353,7.340295,80.994505,3,1,A26,AA-Other,False,True,False
1974698416,7.338587,80.987855,3,1,A26,AA-Other,False,True,False
10065277058,7.336853,80.98323,3,1,A26,AA-Other,False,True,False
1976110894,7.780831,80.104778,3,1,A10,AA-Other,False,True,False
13700965134,7.750383,80.115651,3,1,A10,AA-Other,False,True,False
4913504514,7.80839,80.076525,3,1,A10,AA-Other,False,True,False
1979346418,7.160784,81.225431,3,1,A5,AA-Other,False,True,False
2401185742,7.200778,81.238209,3,1,A5,AA-Other,False,True,False
2398925514,7.155367,81.224055,3,1,A5,AA-Other,False,True,False
6685173555,6.890054,81.296219,3,1,A22,AA-Other,False,True,False
1979513536,7.2279,81.673236,3,1,A25,AA-Other,False,True,False
1980552009,7.349207,80.615292,3,1,A9,AA-Other,False,True,False
1980566512,7.234683,80.262506,3,1,A1,AA-Other,False,True,False
1980566518,7.234707,80.262604,3,1,A1,AA-Other,False,True,False
13811688268,7.235412,80.310051,3,1,A1,AA-Other,False,True,False
1981147403,7.88513,80.651621,4,2,A6;A9,AA-AA,True,True,False
7927509189,7.941783,80.630079,3,1,A9,AA-Other,False,True,False
1981147409,8.042247,80.596123,3,1,A9,AA-Other,False,True,False
3518425514,8.040939,80.59708,3,1,A9,AA-Other,False,True,False
4137378450,8.553629,80.485686,3,1,A9,AA-Other,False,True,False
4137378456,8.55373,80.485606,3,1,A14,AA-Other,False,True,False
1981159944,8.554117,80.485521,3,1,A9,AA-Other,False,True,False
4137378462,8.553841,80.485692,3,1,A9,AA-Other,False,True,False
7085697362,8.750756,80.496927,3,1,A9,AA-Other,False,True,False
1981183266,8.76103,80.49901,3,1,A9,AA-Other,False,True,False
2407760102,8.7598,80.499946,3,1,A9,AA-Other,False,True,False
2835617074,8.335051,80.410957,4,1,A12,AA-Other,False,True,False
4838849617,6.12262,81.023863,3,1,A2,AA-Other,False,True,False
3147021776,6.332653,80.855506,3,1,A18,AA-Other,False,True,False
1986887586,6.122629,81.025116,3,1,A2,AA-Other,False,True,False
8726439508,6.120491,81.06636,3,1,A2,AA-Other,False,True,False
1990178209,8.276143,80.240149,3,1,A12,AA-Other,False,True,False
2093612506,8.238706,80.144478,3,1,A12,AA-Other,False,True,False
2001999485,7.531156,81.356083,3,1,A5,AA-Other,False,True,False
2011981296,6.955391,81.031488,3,2,A16;A5,AA-AA,True,True,False
5190957525,6.95633,81.031993,3,1,A5,AA-Other,False,True,False
10166776387,6.929274,81.041589,3,1,A16,AA-Other,False,True,False
2015265415,7.072766,80.269546,3,1,A21,AA-Other,False,True,False
6509327434,7.072886,80.269222,3,1,A21,AA-Other,False,True,False
3514826047,7.082731,80.302407,3,1,A21,AA-Other,False,True,False
2015265450,7.023275,80.261278,3,1,A7,AA-Other,False,True,False
2021573972,7.010036,80.262042,3,1,A7,AA-Other,False,True,False
3217150039,7.023536,80.261333,3,1,A7,AA-Other,False,True,False
4267522204,6.336958,80.558938,3,1,A17,AA-Other,False,True,False
2087260972,6.971279,80.265238,3,1,A7,AA-Other,False,True,False
2024988651,7.49489,80.378206,3,1,A6,AA-Other,False,True,False
3172043469,7.494048,80.376017,3,1,A6,AA-Other,False,True,False
2025020177,7.547868,80.449803,3,1,A6,AA-Other,False,True,False
2093606919,7.561399,80.459032,3,1,A6,AA-Other,False,True,False
2552014491,6.820274,80.985056,3,1,A16,AA-Other,False,True,False
2026114935,6.90493,80.911799,3,1,A5,AA-Other,False,True,False
2028303897,7.027139,79.980774,3,1,A1,AA-Other,False,True,False
4787694002,7.034923,79.990603,3,1,A1,AA-Other,False,True,False
3600553588,7.011667,79.966702,3,1,A1,AA-Other,False,True,False
2034206073,6.887752,79.86445,3,1,A4,AA-Other,False,True,False
3820002325,6.971772,80.766795,3,1,A5,AA-Other,False,True,False
3820002304,6.971869,80.766859,3,1,A5,AA-Other,False,True,False
2051320917,7.984959,80.720659,3,1,A6,AA-Other,False,True,False
2732633603,7.929433,80.687194,3,1,A6,AA-Other,False,True,False
4397554917,8.039794,80.755382,3,1,A6,AA-Other,False,True,False
2055564960,7.351645,80.95028,3,1,A26,AA-Other,False,True,False
10065277052,7.336808,80.983044,3,1,A26,AA-Other,False,True,False
3203303832,7.278725,80.81007,3,1,A26,AA-Other,False,True,False
2057045370,6.990817,81.054316,3,1,A5,AA-Other,False,True,False
8736765754,6.989844,81.056922,4,1,A5,AA-Other,False,True,False
2057046125,6.988799,81.049137,3,1,A5,AA-Other,False,True,False
2155634710,7.219375,79.845358,4,1,A3,AA-Other,False,True,False
2066330708,6.911317,79.877443,4,1,A0,AA-Other,False,True,False
3150421787,6.911316,79.877536,4,1,A0,AA-Other,False,True,False
7030921398,6.839461,79.976469,3,1,A4,AA-Other,False,True,False
2068162900,6.839581,79.976085,3,1,A4,AA-Other,False,True,False
7030921386,6.839592,79.976403,3,1,A4,AA-Other,False,True,False
2074229848,7.267664,80.576232,3,1,A1,AA-Other,False,True,False
2907684935,7.267536,80.575924,3,1,A1,AA-Other,False,True,False
2078328569,7.265438,80.584078,3,1,A1,AA-Other,False,True,False
2078322240,7.294086,80.649867,3,1,A26,AA-Other,False,True,False
13676334893,7.290996,80.647158,3,1,A26,AA-Other,False,True,False
8605932100,7.294224,80.649976,4,1,A26,AA-Other,False,True,False
2910325921,7.2643,80.586744,3,1,A1,AA-Other,False,True,False
2078972805,7.721618,81.702846,3,1,A4,AA-Other,False,True,False
2078949382,7.720376,81.701205,3,1,A4,AA-Other,False,True,False
2079053667,7.714294,81.697762,3,1,A15,AA-Other,False,True,False
2079053698,7.712449,81.699281,3,1,A15,AA-Other,False,True,False
2364192267,7.713915,81.698068,3,1,A15,AA-Other,False,True,False
2339285633,6.712387,79.908363,3,1,A8,AA-Other,False,True,False
12109482771,6.664006,79.930517,3,1,A2,AA-Other,False,True,False
2340036296,6.69951,79.912582,3,1,A2,AA-Other,False,True,False
2079240044,6.695784,79.913904,3,1,A2,AA-Other,False,True,False
2079870056,8.945224,79.9235,3,1,A14,AA-Other,False,True,False
6250328436,8.936754,79.923653,3,1,A14,AA-Other,False,True,False
2079870057,8.945694,79.923496,3,1,A14,AA-Other,False,True,False
4137190998,8.976879,79.914066,3,1,A14,AA-Other,False,True,False
3492878507,8.945119,79.923952,3,1,A32,AA-Other,False,True,False
2082215258,7.719946,81.701077,3,1,A4,AA-Other,False,True,False
2382030373,7.718023,81.699012,3,1,A4,AA-Other,False,True,False
2646389088,7.333249,81.65669,3,1,A27,AA-Other,False,True,False
2082247572,7.291106,81.672489,3,1,A31,AA-Other,False,True,False
2082247579,7.291268,81.672295,3,1,A27,AA-Other,False,True,False
3662474355,7.466011,80.623476,4,1,A9,AA-Other,False,True,False
10130181979,6.559237,79.969222,3,1,A2,AA-Other,False,True,False
5841721869,7.072985,80.269119,3,1,A21,AA-Other,False,True,False
2093608215,7.75958,80.571028,4,1,A6,AA-Other,False,True,False
3522149875,7.759712,80.571142,4,1,A6,AA-Other,False,True,False
2093610826,8.057604,79.961275,3,1,A12,AA-Other,False,True,False
2959495457,8.136779,80.043709,3,1,A12,AA-Other,False,True,False
2840975728,8.160957,80.299831,3,1,A28,AA-Other,False,True,False
2093612347,8.209755,80.107278,3,1,A12,AA-Other,False,True,False
2093612778,8.467625,80.73477,3,1,A12,AA-Other,False,True,False
3204549182,8.477538,80.746002,3,1,A12,AA-Other,False,True,False
